ano,uf,regiao,causa_acidente,faixa_horario,total_acidentes,total_graves_fatais,total_mortos,total_feridos_graves,total_vitimas,taxa_gravidade
2023,SC,Sul,Neblina,Noite,1,0,0,0,2,0.0
2023,SC,Sul,Objeto estático sobre o leito carroçável,Madrugada,3,0,0,0,3,0.0
2023,SC,Sul,Objeto estático sobre o leito carroçável,Manhã,9,6,0,6,14,0.666667
2023,SC,Sul,Objeto estático sobre o leito carroçável,Noite,20,5,0,8,28,0.25
2023,SC,Sul,Objeto estático sobre o leito carroçável,Tarde,16,3,1,3,21,0.1875
2023,SC,Sul,Obras na pista,Manhã,1,1,0,1,1,1.0
2023,SC,Sul,Obras na pista,Noite,5,1,0,1,9,0.2
2023,SC,Sul,Obras na pista,Tarde,2,0,0,0,1,0.0
2023,SC,Sul,Obstrução na via,Manhã,1,0,0,0,1,0.0
2023,SC,Sul,Obstrução na via,Tarde,2,0,0,0,1,0.0
2023,SC,Sul,Participar de racha,Manhã,1,1,0,1,1,1.0
2023,SC,Sul,Participar de racha,Tarde,1,0,0,0,2,0.0
2023,SC,Sul,Pedestre andava na pista,Madrugada,14,8,8,2,15,0.571429
2023,SC,Sul,Pedestre andava na pista,Manhã,8,5,3,2,9,0.625
2023,SC,Sul,Pedestre andava na pista,Noite,25,20,8,14,27,0.8
2023,SC,Sul,Pedestre andava na pista,Tarde,8,5,2,3,8,0.625
2023,SC,Sul,Pedestre cruzava a pista fora da faixa,Madrugada,6,4,2,2,6,0.666667
2023,SC,Sul,Pedestre cruzava a pista fora da faixa,Manhã,10,7,4,3,11,0.7
2023,SC,Sul,Pedestre cruzava a pista fora da faixa,Noite,24,18,6,13,29,0.75
2023,SC,Sul,Pedestre cruzava a pista fora da faixa,Tarde,12,7,2,5,15,0.583333
2023,SC,Sul,Pista Escorregadia,Madrugada,7,1,1,1,6,0.142857
2023,SC,Sul,Pista Escorregadia,Manhã,13,2,2,3,24,0.153846
2023,SC,Sul,Pista Escorregadia,Noite,11,1,1,0,8,0.090909
2023,SC,Sul,Pista Escorregadia,Tarde,15,2,1,2,21,0.133333
2023,SC,Sul,Pista em desnível,Madrugada,1,0,0,0,2,0.0
2023,SC,Sul,Pista em desnível,Noite,1,0,0,0,1,0.0
2023,SC,Sul,Pista esburacada,Madrugada,2,1,0,1,3,0.5
2023,SC,Sul,Pista esburacada,Manhã,7,0,0,0,8,0.0
2023,SC,Sul,Pista esburacada,Noite,5,1,0,2,6,0.2
2023,SC,Sul,Pista esburacada,Tarde,6,2,0,2,9,0.333333
2023,SC,Sul,Problema com o freio,Madrugada,2,1,1,0,1,0.5
2023,SC,Sul,Problema com o freio,Manhã,3,0,0,0,1,0.0
2023,SC,Sul,Problema com o freio,Noite,3,0,0,0,3,0.0
2023,SC,Sul,Problema com o freio,Tarde,8,1,0,3,14,0.125
2023,SC,Sul,Problema na suspensão,Madrugada,1,0,0,0,0,0.0
2023,SC,Sul,Problema na suspensão,Manhã,2,0,0,0,3,0.0
2023,SC,Sul,Problema na suspensão,Noite,1,0,0,0,1,0.0
2023,SC,Sul,Problema na suspensão,Tarde,2,0,0,0,3,0.0
2023,SC,Sul,Reação tardia ou ineficiente do condutor,Madrugada,146,39,5,41,136,0.267123
2023,SC,Sul,Reação tardia ou ineficiente do condutor,Manhã,312,48,9,45,354,0.153846
2023,SC,Sul,Reação tardia ou ineficiente do condutor,Noite,289,58,13,55,312,0.200692
2023,SC,Sul,Reação tardia ou ineficiente do condutor,Tarde,312,42,6,45,373,0.134615
2023,SC,Sul,Redutor de velocidade em desacordo,Manhã,1,0,0,0,3,0.0
2023,SC,Sul,Redutor de velocidade em desacordo,Tarde,1,0,0,0,1,0.0
2023,SC,Sul,Restrição de visibilidade em curvas horizontais,Manhã,1,1,0,1,1,1.0
2023,SC,Sul,Restrição de visibilidade em curvas horizontais,Noite,1,1,1,0,2,1.0
2023,SC,Sul,Restrição de visibilidade em curvas horizontais,Tarde,1,0,0,0,1,0.0
2023,SC,Sul,Restrição de visibilidade em curvas verticais,Manhã,1,1,0,2,2,1.0
2023,SC,Sul,Retorno proibido,Madrugada,3,1,0,1,8,0.333333
2023,SC,Sul,Retorno proibido,Manhã,10,1,0,1,16,0.1
2023,SC,Sul,Retorno proibido,Noite,21,4,0,6,34,0.190476
2023,SC,Sul,Retorno proibido,Tarde,11,2,0,2,10,0.181818
2023,SC,Sul,Semáforo com defeito,Tarde,1,0,0,0,1,0.0
2023,SC,Sul,Sinalização encoberta,Noite,1,0,0,0,1,0.0
2023,SC,Sul,Sinalização mal posicionada,Madrugada,1,0,0,0,1,0.0
2023,SC,Sul,Sinalização mal posicionada,Noite,2,1,0,1,2,0.5
2023,SC,Sul,Sinalização mal posicionada,Tarde,1,0,0,0,0,0.0
2023,SC,Sul,Suicídio (presumido),Madrugada,3,3,1,2,3,1.0
2023,SC,Sul,Suicídio (presumido),Manhã,2,2,1,1,2,1.0
2023,SC,Sul,Suicídio (presumido),Noite,4,2,2,0,3,0.5
2023,SC,Sul,Suicídio (presumido),Tarde,4,3,2,1,4,0.75
2023,SC,Sul,Trafegar com motocicleta (ou similar) entre as faixas,Madrugada,3,2,0,5,7,0.666667
2023,SC,Sul,Trafegar com motocicleta (ou similar) entre as faixas,Manhã,81,25,2,24,99,0.308642
2023,SC,Sul,Trafegar com motocicleta (ou similar) entre as faixas,Noite,51,11,1,10,56,0.215686
2023,SC,Sul,Trafegar com motocicleta (ou similar) entre as faixas,Tarde,89,29,3,28,109,0.325843
2023,SC,Sul,Transitar na contramão,Madrugada,53,29,13,38,87,0.54717
2023,SC,Sul,Transitar na contramão,Manhã,56,35,23,36,106,0.625
2023,SC,Sul,Transitar na contramão,Noite,97,52,16,64,154,0.536082
2023,SC,Sul,Transitar na contramão,Tarde,54,28,14,18,75,0.518519
2023,SC,Sul,Transitar no acostamento,Madrugada,1,1,0,1,1,1.0
2023,SC,Sul,Transitar no acostamento,Manhã,6,1,0,1,6,0.166667
2023,SC,Sul,Transitar no acostamento,Noite,5,2,0,2,4,0.4
2023,SC,Sul,Transitar no acostamento,Tarde,8,0,0,0,4,0.0
2023,SC,Sul,Transtornos Mentais (exceto suicidio),Madrugada,2,0,0,0,1,0.0
2023,SC,Sul,Ultrapassagem Indevida,Madrugada,13,7,3,10,23,0.538462
2023,SC,Sul,Ultrapassagem Indevida,Manhã,55,24,7,20,79,0.436364
2023,SC,Sul,Ultrapassagem Indevida,Noite,61,28,8,31,91,0.459016
2023,SC,Sul,Ultrapassagem Indevida,Tarde,56,22,4,31,91,0.392857
2023,SC,Sul,Velocidade Incompatível,Madrugada,105,23,4,26,96,0.219048
2023,SC,Sul,Velocidade Incompatível,Manhã,124,28,5,26,147,0.225806
2023,SC,Sul,Velocidade Incompatível,Noite,123,41,16,40,156,0.333333
2023,SC,Sul,Velocidade Incompatível,Tarde,146,36,8,34,184,0.246575
2023,SC,Sul,Área urbana sem a presença de local apropriado para a travessia de pedestres,Manhã,3,1,1,0,4,0.333333
2023,SC,Sul,Área urbana sem a presença de local apropriado para a travessia de pedestres,Noite,4,3,0,3,5,0.75
2023,SC,Sul,Área urbana sem a presença de local apropriado para a travessia de pedestres,Tarde,1,0,0,0,1,0.0
2023,SE,Nordeste,Acessar a via sem observar a presença dos outros veículos,Madrugada,3,2,1,1,2,0.666667
2023,SE,Nordeste,Acessar a via sem observar a presença dos outros veículos,Manhã,15,6,0,8,24,0.4
2023,SE,Nordeste,Acessar a via sem observar a presença dos outros veículos,Noite,4,1,0,1,6,0.25
2023,SE,Nordeste,Acessar a via sem observar a presença dos outros veículos,Tarde,16,7,1,7,22,0.4375
2023,SE,Nordeste,Acesso irregular,Madrugada,3,3,1,2,5,1.0
2023,SE,Nordeste,Acesso irregular,Manhã,2,1,0,2,3,0.5
2023,SE,Nordeste,Acesso irregular,Noite,4,1,0,2,5,0.25
2023,SE,Nordeste,Acesso irregular,Tarde,1,0,0,0,1,0.0
2023,SE,Nordeste,Acostamento em desnível,Madrugada,1,0,0,0,1,0.0
2023,SE,Nordeste,Acostamento em desnível,Manhã,2,1,0,1,4,0.5
2023,SE,Nordeste,Acostamento em desnível,Noite,1,0,0,0,1,0.0
2023,SE,Nordeste,Acostamento em desnível,Tarde,2,1,0,1,2,0.5
2023,SE,Nordeste,Acumulo de areia ou detritos sobre o pavimento,Tarde,2,1,1,0,2,0.5
2023,SE,Nordeste,Acumulo de água sobre o pavimento,Madrugada,1,0,0,0,1,0.0
2023,SE,Nordeste,Acumulo de água sobre o pavimento,Manhã,7,0,0,0,8,0.0
2023,SE,Nordeste,Acumulo de água sobre o pavimento,Noite,2,0,0,0,2,0.0
2023,SE,Nordeste,Acumulo de água sobre o pavimento,Tarde,4,0,0,0,5,0.0
2023,SE,Nordeste,Afundamento ou ondulação no pavimento,Manhã,2,0,0,0,3,0.0
2023,SE,Nordeste,Afundamento ou ondulação no pavimento,Noite,3,2,0,2,3,0.666667
2023,SE,Nordeste,Animais na Pista,Madrugada,5,2,1,2,5,0.4
2023,SE,Nordeste,Animais na Pista,Manhã,1,0,0,0,1,0.0
2023,SE,Nordeste,Animais na Pista,Noite,10,1,0,1,9,0.1
2023,SE,Nordeste,Animais na Pista,Tarde,2,0,0,0,1,0.0
2023,SE,Nordeste,Ausência de reação do condutor,Madrugada,3,0,0,0,2,0.0
2023,SE,Nordeste,Ausência de reação do condutor,Manhã,15,3,0,3,16,0.2
2023,SE,Nordeste,Ausência de reação do condutor,Noite,15,7,0,8,16,0.466667
2023,SE,Nordeste,Ausência de reação do condutor,Tarde,10,3,1,2,10,0.3
2023,SE,Nordeste,Ausência de sinalização,Noite,1,0,0,0,1,0.0
2023,SE,Nordeste,Avarias e/ou desgaste excessivo no pneu,Madrugada,1,0,0,0,2,0.0
2023,SE,Nordeste,Avarias e/ou desgaste excessivo no pneu,Manhã,10,3,0,3,17,0.3
2023,SE,Nordeste,Avarias e/ou desgaste excessivo no pneu,Noite,1,1,0,1,1,1.0
2023,SE,Nordeste,Avarias e/ou desgaste excessivo no pneu,Tarde,1,0,0,0,2,0.0
2023,SE,Nordeste,Carga excessiva e/ou mal acondicionada,Noite,2,1,0,2,4,0.5
2023,SE,Nordeste,Carga excessiva e/ou mal acondicionada,Tarde,1,0,0,0,0,0.0
2023,SE,Nordeste,Chuva,Madrugada,2,0,0,0,1,0.0
2023,SE,Nordeste,Chuva,Manhã,5,2,1,1,9,0.4
2023,SE,Nordeste,Chuva,Noite,2,2,1,1,2,1.0
2023,SE,Nordeste,Chuva,Tarde,3,0,0,0,2,0.0
2023,SE,Nordeste,Condutor Dormindo,Madrugada,13,5,0,6,13,0.384615
2023,SE,Nordeste,Condutor Dormindo,Manhã,5,0,0,0,4,0.0
2023,SE,Nordeste,Condutor Dormindo,Noite,4,1,0,1,3,0.25
2023,SE,Nordeste,Condutor Dormindo,Tarde,5,2,1,1,5,0.4
2023,SE,Nordeste,Condutor deixou de manter distância do veículo da frente,Manhã,20,2,0,2,19,0.1
2023,SE,Nordeste,Condutor deixou de manter distância do veículo da frente,Noite,8,2,0,2,8,0.25
2023,SE,Nordeste,Condutor deixou de manter distância do veículo da frente,Tarde,10,2,0,3,14,0.2
2023,SE,Nordeste,Condutor desrespeitou a iluminação vermelha do semáforo,Noite,1,1,0,1,2,1.0
2023,SE,Nordeste,Condutor desrespeitou a iluminação vermelha do semáforo,Tarde,1,0,0,0,3,0.0
2023,SE,Nordeste,Condutor usando celular,Madrugada,1,0,0,0,1,0.0
2023,SE,Nordeste,Condutor usando celular,Tarde,1,0,0,0,1,0.0
2023,SE,Nordeste,Conversão proibida,Manhã,3,1,0,1,4,0.333333
2023,SE,Nordeste,Conversão proibida,Noite,2,1,0,1,2,0.5
2023,SE,Nordeste,Conversão proibida,Tarde,2,1,0,1,2,0.5
2023,SE,Nordeste,Curva acentuada,Manhã,1,0,0,0,2,0.0
2023,SE,Nordeste,Curva acentuada,Tarde,1,0,0,0,1,0.0
2023,SE,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Madrugada,1,1,1,1,2,1.0
2023,SE,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Noite,1,1,1,0,2,1.0
2023,SE,Nordeste,Demais falhas mecânicas ou elétricas,Madrugada,3,0,0,0,1,0.0
2023,SE,Nordeste,Demais falhas mecânicas ou elétricas,Manhã,9,2,0,2,5,0.222222
2023,SE,Nordeste,Demais falhas mecânicas ou elétricas,Noite,4,0,0,0,3,0.0
2023,SE,Nordeste,Demais falhas mecânicas ou elétricas,Tarde,11,2,1,5,12,0.181818
2023,SE,Nordeste,Demais falhas na via,Noite,3,0,0,0,4,0.0
2023,SE,Nordeste,Desrespeitar a preferência no cruzamento,Madrugada,1,0,0,0,1,0.0
2023,SE,Nordeste,Desrespeitar a preferência no cruzamento,Manhã,7,2,0,2,9,0.285714
2023,SE,Nordeste,Desrespeitar a preferência no cruzamento,Noite,3,2,1,1,4,0.666667
2023,SE,Nordeste,Desrespeitar a preferência no cruzamento,Tarde,7,1,0,1,13,0.142857
2023,SE,Nordeste,Desvio temporário,Tarde,1,0,0,0,2,0.0
2023,SE,Nordeste,Entrada inopinada do pedestre,Manhã,1,1,0,1,1,1.0
2023,SE,Nordeste,Entrada inopinada do pedestre,Noite,4,3,1,3,5,0.75
2023,SE,Nordeste,Entrada inopinada do pedestre,Tarde,1,0,0,0,1,0.0
2023,SE,Nordeste,Falta de acostamento,Noite,1,0,0,0,1,0.0
2023,SE,Nordeste,Falta de elemento de contenção que evite a saída do leito carroçável,Manhã,1,0,0,0,1,0.0
2023,SE,Nordeste,Falta de elemento de contenção que evite a saída do leito carroçável,Tarde,1,0,0,0,3,0.0
2023,SE,Nordeste,Frear bruscamente,Manhã,5,3,1,3,8,0.6
2023,SE,Nordeste,Frear bruscamente,Tarde,2,0,0,0,2,0.0
2023,SE,Nordeste,Iluminação deficiente,Madrugada,1,1,0,1,1,1.0
2023,SE,Nordeste,Iluminação deficiente,Noite,3,2,1,1,3,0.666667
2023,SE,Nordeste,Ingestão de substâncias psicoativas pelo condutor,Manhã,1,1,0,1,2,1.0
2023,SE,Nordeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Noite,3,1,0,1,5,0.333333
2023,SE,Nordeste,Ingestão de álcool ou de substâncias psicoativas pelo pedestre,Noite,2,1,1,0,3,0.5
2023,SE,Nordeste,Ingestão de álcool pelo condutor,Madrugada,6,4,0,6,11,0.666667
2023,SE,Nordeste,Ingestão de álcool pelo condutor,Manhã,3,0,0,0,2,0.0
2023,SE,Nordeste,Ingestão de álcool pelo condutor,Noite,25,8,2,11,29,0.32
2023,SE,Nordeste,Ingestão de álcool pelo condutor,Tarde,7,2,0,2,6,0.285714
2023,SE,Nordeste,Mal súbito do condutor,Manhã,1,0,0,0,0,0.0
2023,SE,Nordeste,Mal súbito do condutor,Noite,1,1,1,0,1,1.0
2023,SE,Nordeste,Mal súbito do condutor,Tarde,4,2,1,1,5,0.5
2023,SE,Nordeste,Manobra de mudança de faixa,Madrugada,2,1,0,1,2,0.5
2023,SE,Nordeste,Manobra de mudança de faixa,Manhã,13,3,0,3,14,0.230769
2023,SE,Nordeste,Manobra de mudança de faixa,Noite,2,0,0,0,3,0.0
2023,SE,Nordeste,Manobra de mudança de faixa,Tarde,14,2,0,3,21,0.142857
2023,SE,Nordeste,Neblina,Noite,1,1,0,2,2,1.0
2023,SE,Nordeste,Objeto estático sobre o leito carroçável,Madrugada,1,1,0,1,1,1.0
2023,SE,Nordeste,Objeto estático sobre o leito carroçável,Manhã,1,0,0,0,1,0.0
2023,SE,Nordeste,Objeto estático sobre o leito carroçável,Tarde,2,0,0,0,2,0.0
2023,SE,Nordeste,Obras na pista,Tarde,1,0,0,0,1,0.0
2023,SE,Nordeste,Obstrução na via,Tarde,1,1,0,1,2,1.0
2023,SE,Nordeste,Pedestre - Ingestão de álcool/ substâncias psicoativas,Noite,1,0,0,0,1,0.0
2023,SE,Nordeste,Pedestre andava na pista,Noite,2,1,0,1,2,0.5
2023,SE,Nordeste,Pedestre andava na pista,Tarde,2,1,0,1,1,0.5
2023,SE,Nordeste,Pedestre cruzava a pista fora da faixa,Manhã,1,1,0,1,1,1.0
2023,SE,Nordeste,Pedestre cruzava a pista fora da faixa,Noite,1,0,0,0,1,0.0
2023,SE,Nordeste,Pista Escorregadia,Manhã,4,1,0,1,3,0.25
2023,SE,Nordeste,Pista Escorregadia,Tarde,3,1,0,1,6,0.333333
2023,SE,Nordeste,Pista em desnível,Noite,1,0,0,0,0,0.0
2023,SE,Nordeste,Pista esburacada,Noite,5,2,0,2,4,0.4
2023,SE,Nordeste,Problema com o freio,Manhã,1,0,0,0,2,0.0
2023,SE,Nordeste,Problema na suspensão,Manhã,1,0,0,0,1,0.0
2023,SE,Nordeste,Reação tardia ou ineficiente do condutor,Madrugada,6,1,0,2,5,0.166667
2023,SE,Nordeste,Reação tardia ou ineficiente do condutor,Manhã,14,3,0,3,16,0.214286
2023,SE,Nordeste,Reação tardia ou ineficiente do condutor,Noite,18,6,1,5,26,0.333333
2023,SE,Nordeste,Reação tardia ou ineficiente do condutor,Tarde,10,2,0,5,14,0.2
2023,SE,Nordeste,Retorno proibido,Manhã,4,2,2,1,6,0.5
2023,SE,Nordeste,Sinalização mal posicionada,Manhã,1,1,0,1,2,1.0
2023,SE,Nordeste,Sinalização mal posicionada,Noite,1,1,1,1,3,1.0
2023,SE,Nordeste,Trafegar com motocicleta (ou similar) entre as faixas,Noite,1,1,0,1,1,1.0
2023,SE,Nordeste,Transitar na contramão,Madrugada,2,1,1,0,2,0.5
2023,SE,Nordeste,Transitar na contramão,Manhã,5,3,3,5,12,0.6
2023,SE,Nordeste,Transitar na contramão,Noite,3,2,0,3,6,0.666667
2023,SE,Nordeste,Transitar na contramão,Tarde,1,0,0,0,2,0.0
2023,SE,Nordeste,Transitar no acostamento,Manhã,1,1,1,0,1,1.0
2023,SE,Nordeste,Transitar no acostamento,Noite,2,2,1,2,3,1.0
2023,SE,Nordeste,Transitar no acostamento,Tarde,1,0,0,0,1,0.0
2023,SE,Nordeste,Transtornos Mentais (exceto suicidio),Tarde,1,0,0,0,1,0.0
2023,SE,Nordeste,Ultrapassagem Indevida,Madrugada,2,2,2,2,8,1.0
2023,SE,Nordeste,Ultrapassagem Indevida,Manhã,3,0,0,0,3,0.0
2023,SE,Nordeste,Ultrapassagem Indevida,Noite,2,0,0,0,2,0.0
2023,SE,Nordeste,Ultrapassagem Indevida,Tarde,3,1,1,0,5,0.333333
2023,SE,Nordeste,Velocidade Incompatível,Madrugada,4,3,2,1,5,0.75
2023,SE,Nordeste,Velocidade Incompatível,Manhã,10,2,0,3,13,0.2
2023,SE,Nordeste,Velocidade Incompatível,Noite,5,2,0,2,7,0.4
2023,SE,Nordeste,Velocidade Incompatível,Tarde,10,5,2,3,12,0.5
2023,SP,Sudeste,Acessar a via sem observar a presença dos outros veículos,Madrugada,22,9,4,5,27,0.409091
2023,SP,Sudeste,Acessar a via sem observar a presença dos outros veículos,Manhã,55,12,0,13,68,0.218182
2023,SP,Sudeste,Acessar a via sem observar a presença dos outros veículos,Noite,57,19,5,17,72,0.333333
2023,SP,Sudeste,Acessar a via sem observar a presença dos outros veículos,Tarde,65,10,0,10,81,0.153846
2023,SP,Sudeste,Acesso irregular,Madrugada,2,0,0,0,2,0.0
2023,SP,Sudeste,Acesso irregular,Manhã,5,2,0,2,7,0.4
2023,SP,Sudeste,Acesso irregular,Noite,5,3,3,0,6,0.6
2023,SP,Sudeste,Acesso irregular,Tarde,6,2,0,4,8,0.333333
2023,SP,Sudeste,Acostamento em desnível,Manhã,2,0,0,0,0,0.0
2023,SP,Sudeste,Acumulo de areia ou detritos sobre o pavimento,Madrugada,1,0,0,0,1,0.0
2023,SP,Sudeste,Acumulo de areia ou detritos sobre o pavimento,Manhã,8,1,0,1,8,0.125
2023,SP,Sudeste,Acumulo de areia ou detritos sobre o pavimento,Noite,7,1,0,2,10,0.142857
2023,SP,Sudeste,Acumulo de areia ou detritos sobre o pavimento,Tarde,7,1,0,1,7,0.142857
2023,SP,Sudeste,Acumulo de água sobre o pavimento,Madrugada,2,0,0,0,2,0.0
2023,SP,Sudeste,Acumulo de água sobre o pavimento,Manhã,10,1,0,2,9,0.1
2023,SP,Sudeste,Acumulo de água sobre o pavimento,Noite,11,1,0,1,15,0.090909
2023,SP,Sudeste,Acumulo de água sobre o pavimento,Tarde,7,0,0,0,9,0.0
2023,SP,Sudeste,Acumulo de óleo sobre o pavimento,Manhã,9,1,0,1,12,0.111111
2023,SP,Sudeste,Acumulo de óleo sobre o pavimento,Noite,3,0,0,0,3,0.0
2023,SP,Sudeste,Acumulo de óleo sobre o pavimento,Tarde,9,0,0,0,11,0.0
2023,SP,Sudeste,Afundamento ou ondulação no pavimento,Madrugada,5,0,0,0,5,0.0
2023,SP,Sudeste,Afundamento ou ondulação no pavimento,Manhã,2,1,0,1,2,0.5
2023,SP,Sudeste,Afundamento ou ondulação no pavimento,Noite,1,0,0,0,1,0.0
2023,SP,Sudeste,Afundamento ou ondulação no pavimento,Tarde,3,0,0,0,4,0.0
2023,SP,Sudeste,Animais na Pista,Madrugada,13,4,1,4,15,0.307692
2023,SP,Sudeste,Animais na Pista,Manhã,6,0,0,0,5,0.0
2023,SP,Sudeste,Animais na Pista,Noite,13,2,0,2,12,0.153846
2023,SP,Sudeste,Animais na Pista,Tarde,5,0,0,0,4,0.0
2023,SP,Sudeste,Ausência de reação do condutor,Madrugada,156,40,13,36,159,0.25641
2023,SP,Sudeste,Ausência de reação do condutor,Manhã,248,43,10,35,285,0.173387
2023,SP,Sudeste,Ausência de reação do condutor,Noite,219,43,15,37,243,0.196347
2023,SP,Sudeste,Ausência de reação do condutor,Tarde,232,49,10,55,285,0.211207
2023,SP,Sudeste,Ausência de sinalização,Madrugada,3,2,0,2,2,0.666667
2023,SP,Sudeste,Ausência de sinalização,Manhã,2,0,0,0,2,0.0
2023,SP,Sudeste,Ausência de sinalização,Noite,5,1,0,1,5,0.2
2023,SP,Sudeste,Ausência de sinalização,Tarde,4,1,0,1,5,0.25
2023,SP,Sudeste,Avarias e/ou desgaste excessivo no pneu,Madrugada,12,1,1,1,14,0.083333
2023,SP,Sudeste,Avarias e/ou desgaste excessivo no pneu,Manhã,49,3,0,3,77,0.061224
2023,SP,Sudeste,Avarias e/ou desgaste excessivo no pneu,Noite,31,5,0,7,46,0.16129
2023,SP,Sudeste,Avarias e/ou desgaste excessivo no pneu,Tarde,44,3,0,3,69,0.068182
2023,SP,Sudeste,Carga excessiva e/ou mal acondicionada,Madrugada,2,0,0,0,1,0.0
2023,SP,Sudeste,Carga excessiva e/ou mal acondicionada,Manhã,4,0,0,0,7,0.0
2023,SP,Sudeste,Carga excessiva e/ou mal acondicionada,Noite,2,0,0,0,0,0.0
2023,SP,Sudeste,Carga excessiva e/ou mal acondicionada,Tarde,9,0,0,0,6,0.0
2023,SP,Sudeste,Chuva,Madrugada,6,1,1,0,7,0.166667
2023,SP,Sudeste,Chuva,Manhã,20,3,0,4,22,0.15
2023,SP,Sudeste,Chuva,Noite,21,3,0,4,20,0.142857
2023,SP,Sudeste,Chuva,Tarde,22,4,0,5,30,0.181818
2023,SP,Sudeste,Condutor Dormindo,Madrugada,45,18,2,21,55,0.4
2023,SP,Sudeste,Condutor Dormindo,Manhã,18,1,0,1,17,0.055556
2023,SP,Sudeste,Condutor Dormindo,Noite,16,4,0,4,12,0.25
2023,SP,Sudeste,Condutor Dormindo,Tarde,19,4,1,4,18,0.210526
2023,SP,Sudeste,Condutor deixou de manter distância do veículo da frente,Madrugada,14,5,0,6,16,0.357143
2023,SP,Sudeste,Condutor deixou de manter distância do veículo da frente,Manhã,94,5,0,6,123,0.053191
2023,SP,Sudeste,Condutor deixou de manter distância do veículo da frente,Noite,71,20,1,21,92,0.28169
2023,SP,Sudeste,Condutor deixou de manter distância do veículo da frente,Tarde,72,6,2,8,80,0.083333
2023,SP,Sudeste,Condutor desrespeitou a iluminação vermelha do semáforo,Madrugada,3,0,0,0,3,0.0
2023,SP,Sudeste,Condutor desrespeitou a iluminação vermelha do semáforo,Manhã,1,1,0,1,2,1.0
2023,SP,Sudeste,Condutor desrespeitou a iluminação vermelha do semáforo,Noite,3,2,0,2,4,0.666667
2023,SP,Sudeste,Condutor desrespeitou a iluminação vermelha do semáforo,Tarde,1,1,0,1,2,1.0
2023,SP,Sudeste,Condutor usando celular,Madrugada,1,1,1,0,1,1.0
2023,SP,Sudeste,Condutor usando celular,Manhã,2,1,0,1,2,0.5
2023,SP,Sudeste,Condutor usando celular,Tarde,1,1,0,1,2,1.0
2023,SP,Sudeste,Conversão proibida,Madrugada,1,0,0,0,1,0.0
2023,SP,Sudeste,Conversão proibida,Manhã,8,4,0,4,11,0.5
2023,SP,Sudeste,Conversão proibida,Noite,10,3,0,3,11,0.3
2023,SP,Sudeste,Conversão proibida,Tarde,7,2,0,2,8,0.285714
2023,SP,Sudeste,Curva acentuada,Manhã,1,0,0,0,0,0.0
2023,SP,Sudeste,Curva acentuada,Noite,3,0,0,0,4,0.0
2023,SP,Sudeste,Curva acentuada,Tarde,3,0,0,0,2,0.0
2023,SP,Sudeste,Declive acentuado,Noite,1,0,0,0,1,0.0
2023,SP,Sudeste,Deficiência do Sistema de Iluminação/Sinalização,Madrugada,1,0,0,0,0,0.0
2023,SP,Sudeste,Deficiência do Sistema de Iluminação/Sinalização,Noite,4,1,0,1,7,0.25
2023,SP,Sudeste,Deficiência do Sistema de Iluminação/Sinalização,Tarde,1,0,0,0,2,0.0
2023,SP,Sudeste,Demais Fenômenos da natureza,Manhã,1,0,0,0,1,0.0
2023,SP,Sudeste,Demais Fenômenos da natureza,Noite,2,0,0,0,2,0.0
2023,SP,Sudeste,Demais falhas mecânicas ou elétricas,Madrugada,22,0,0,0,6,0.0
2023,SP,Sudeste,Demais falhas mecânicas ou elétricas,Manhã,47,2,0,2,27,0.042553
2023,SP,Sudeste,Demais falhas mecânicas ou elétricas,Noite,65,2,2,2,37,0.030769
2023,SP,Sudeste,Demais falhas mecânicas ou elétricas,Tarde,81,6,1,6,60,0.074074
2023,SP,Sudeste,Demais falhas na via,Madrugada,2,0,0,0,2,0.0
2023,SP,Sudeste,Demais falhas na via,Manhã,5,1,0,1,6,0.2
2023,SP,Sudeste,Demais falhas na via,Noite,3,2,0,2,3,0.666667
2023,SP,Sudeste,Demais falhas na via,Tarde,6,1,0,1,5,0.166667
2023,SP,Sudeste,Desrespeitar a preferência no cruzamento,Manhã,3,1,0,1,3,0.333333
2023,SP,Sudeste,Desrespeitar a preferência no cruzamento,Noite,6,1,0,1,6,0.166667
2023,SP,Sudeste,Desrespeitar a preferência no cruzamento,Tarde,6,0,0,0,6,0.0
2023,SP,Sudeste,Entrada inopinada do pedestre,Madrugada,24,18,11,7,25,0.75
2023,SP,Sudeste,Entrada inopinada do pedestre,Manhã,9,6,2,5,10,0.666667
2023,SP,Sudeste,Entrada inopinada do pedestre,Noite,47,34,25,11,55,0.723404
2023,SP,Sudeste,Entrada inopinada do pedestre,Tarde,7,3,1,2,7,0.428571
2023,SP,Sudeste,Estacionar ou parar em local proibido,Madrugada,3,1,2,0,3,0.333333
2023,SP,Sudeste,Estacionar ou parar em local proibido,Manhã,4,1,0,1,7,0.25
2023,SP,Sudeste,Estacionar ou parar em local proibido,Noite,1,0,0,0,1,0.0
2023,SP,Sudeste,Estacionar ou parar em local proibido,Tarde,2,1,0,1,7,0.5
2023,SP,Sudeste,Faixas de trânsito com largura insuficiente,Tarde,1,0,0,0,0,0.0
2023,SP,Sudeste,Falta de acostamento,Madrugada,1,0,0,0,2,0.0
